,biz,brand,model,score,serial,submarket,target,ts_price
2227,9063.0,midea/美的, MJ-WBL2501B,1.0,midea/美的-MJ-WBL2501B,小容量,功能-榨汁,804526.0
2228,9063.0,midea/美的, MJ-WBL2501B,4.0,midea/美的-MJ-WBL2501B,小容量,功能-榨汁机,804526.0
2229,9063.0,midea/美的, MJ-WBL2501B,1.0,midea/美的-MJ-WBL2501B,小容量,功能-水果,804526.0
2230,9063.0,midea/美的, MJ-WBL2501B,1.0,midea/美的-MJ-WBL2501B,小容量,功能-苹果泥,804526.0
2231,9063.0,midea/美的, MJ-WBL2501B,1.0,midea/美的-MJ-WBL2501B,小容量,功能-西瓜汁,804526.0
2232,9063.0,midea/美的, MJ-WBL2501B,1.0,midea/美的-MJ-WBL2501B,小容量,功能-辅食,804526.0
2233,9063.0,midea/美的, MJ-WBL2501B,1.0,midea/美的-MJ-WBL2501B,小容量,品牌-牌子,804526.0
2234,9063.0,midea/美的, MJ-WBL2501B,8.0,midea/美的-MJ-WBL2501B,小容量,服务-包装,804526.0
2235,9063.0,midea/美的, MJ-WBL2501B,2.0,midea/美的-MJ-WBL2501B,小容量,服务-好评,804526.0
2236,9063.0,midea/美的, MJ-WBL2501B,3.0,midea/美的-MJ-WBL2501B,小容量,服务-客服,804526.0
2237,9063.0,midea/美的, MJ-WBL2501B,3.0,midea/美的-MJ-WBL2501B,小容量,服务-态度,804526.0
2238,9063.0,midea/美的, MJ-WBL2501B,7.0,midea/美的-MJ-WBL2501B,小容量,服务-服务态度,804526.0
2239,9063.0,midea/美的, MJ-WBL2501B,5.0,midea/美的-MJ-WBL2501B,小容量,款式-外观,804526.0
2240,9063.0,midea/美的, MJ-WBL2501B,1.0,midea/美的-MJ-WBL2501B,小容量,款式-大小,804526.0
2241,9063.0,midea/美的, MJ-WBL2501B,1.0,midea/美的-MJ-WBL2501B,小容量,款式-很漂亮,804526.0
2242,9063.0,midea/美的, MJ-WBL2501B,3.0,midea/美的-MJ-WBL2501B,小容量,款式-颜色,804526.0
2243,9063.0,midea/美的, MJ-WBL2501B,22.0,midea/美的-MJ-WBL2501B,小容量,物流-物流,804526.0
2244,9063.0,midea/美的, MJ-WBL2501B,1.0,midea/美的-MJ-WBL2501B,小容量,质量-噪声,804526.0
2245,9063.0,midea/美的, MJ-WBL2501B,-2.0,midea/美的-MJ-WBL2501B,小容量,质量-噪音,804526.0
2246,9063.0,midea/美的, MJ-WBL2501B,19.0,midea/美的-MJ-WBL2501B,小容量,质量-声音,804526.0
2247,9063.0,midea/美的, MJ-WBL2501B,10.0,midea/美的-MJ-WBL2501B,小容量,质量-挺好,804526.0
2248,9063.0,midea/美的, MJ-WBL2501B,15.0,midea/美的-MJ-WBL2501B,小容量,质量-质量,804526.0
2249,9063.0,midea/美的, MJ-WBL2501B,17.0,midea/美的-MJ-WBL2501B,小容量,适用人群-宝贝,804526.0
2250,3.0,midea/美的, MJ-WBL2501C,0.0,midea/美的-MJ-WBL2501C,全自动,,356.4
2251,3.0,midea/美的, MJ-WBL2501C,0.0,midea/美的-MJ-WBL2501C,小容量,,356.4
2252,2140.0,midea/美的, PB80Easy210,0.0,midea/美的-PB80Easy210,全自动,,2140.0
2253,2140.0,midea/美的, PB80Easy210,0.0,midea/美的-PB80Easy210,婴儿辅食,,2140.0
2254,294.0,midea/美的, MJ-WBL2521H,1.0,midea/美的-MJ-WBL2521H,婴儿辅食,功能-榨汁,30286.0
2255,294.0,midea/美的, MJ-WBL2521H,1.0,midea/美的-MJ-WBL2521H,婴儿辅食,服务-服务态度,30286.0
2256,294.0,midea/美的, MJ-WBL2521H,1.0,midea/美的-MJ-WBL2521H,婴儿辅食,物流-物流,30286.0
2257,294.0,midea/美的, MJ-WBL2521H,-1.0,midea/美的-MJ-WBL2521H,婴儿辅食,质量-噪音,30286.0
2258,294.0,midea/美的, MJ-WBL2521H,4.0,midea/美的-MJ-WBL2521H,婴儿辅食,质量-声音,30286.0
2259,294.0,midea/美的, MJ-WBL2521H,1.0,midea/美的-MJ-WBL2521H,婴儿辅食,质量-质量,30286.0
2260,294.0,midea/美的, MJ-WBL2521H,1.0,midea/美的-MJ-WBL2521H,小容量,功能-榨汁,30286.0
2261,294.0,midea/美的, MJ-WBL2521H,1.0,midea/美的-MJ-WBL2521H,小容量,服务-服务态度,30286.0
2262,294.0,midea/美的, MJ-WBL2521H,1.0,midea/美的-MJ-WBL2521H,小容量,物流-物流,30286.0
2263,294.0,midea/美的, MJ-WBL2521H,-1.0,midea/美的-MJ-WBL2521H,小容量,质量-噪音,30286.0
2264,294.0,midea/美的, MJ-WBL2521H,4.0,midea/美的-MJ-WBL2521H,小容量,质量-声音,30286.0
2265,294.0,midea/美的, MJ-WBL2521H,1.0,midea/美的-MJ-WBL2521H,小容量,质量-质量,30286.0
2266,38.0,midea/美的, WBL1022S,0.0,midea/美的-WBL1022S,全自动,,39372.0
2267,38.0,midea/美的, WBL1022S,0.0,midea/美的-WBL1022S,婴儿辅食,,39372.0
2268,126.0,midea/美的, MJ-WBL2531H,0.0,midea/美的-MJ-WBL2531H,婴儿辅食,,16584.0
2269,2782.0,midea/美的, WBL2531H,2.0,midea/美的-WBL2531H,婴儿辅食,价格-价格,348845.5
2270,2782.0,midea/美的, WBL2531H,6.0,midea/美的-WBL2531H,婴儿辅食,价格-性价比,348845.5
2271,2782.0,midea/美的, WBL2531H,0.0,midea/美的-WBL2531H,婴儿辅食,使用场景-家里,348845.5
2272,2782.0,midea/美的, WBL2531H,3.0,midea/美的-WBL2531H,婴儿辅食,功能-功能,348845.5
2273,2782.0,midea/美的, WBL2531H,3.0,midea/美的-WBL2531H,婴儿辅食,功能-果汁,348845.5
2274,2782.0,midea/美的, WBL2531H,4.0,midea/美的-WBL2531H,婴儿辅食,功能-榨汁,348845.5
2275,2782.0,midea/美的, WBL2531H,1.0,midea/美的-WBL2531H,婴儿辅食,功能-用途,348845.5
2276,2782.0,midea/美的, WBL2531H,-1.0,midea/美的-WBL2531H,婴儿辅食,功能-转速,348845.5
2277,2782.0,midea/美的, WBL2531H,1.0,midea/美的-WBL2531H,婴儿辅食,品牌-品牌,348845.5
2278,2782.0,midea/美的, WBL2531H,5.0,midea/美的-WBL2531H,婴儿辅食,服务-包装,348845.5
2279,2782.0,midea/美的, WBL2531H,1.0,midea/美的-WBL2531H,婴儿辅食,服务-售后服务,348845.5
2280,2782.0,midea/美的, WBL2531H,1.0,midea/美的-WBL2531H,婴儿辅食,服务-好评,348845.5
2281,2782.0,midea/美的, WBL2531H,6.0,midea/美的-WBL2531H,婴儿辅食,服务-客服,348845.5
2282,2782.0,midea/美的, WBL2531H,6.0,midea/美的-WBL2531H,婴儿辅食,服务-态度,348845.5
2283,2782.0,midea/美的, WBL2531H,6.0,midea/美的-WBL2531H,婴儿辅食,服务-服务态度,348845.5
2284,2782.0,midea/美的, WBL2531H,3.0,midea/美的-WBL2531H,婴儿辅食,款式-外观,348845.5
2285,2782.0,midea/美的, WBL2531H,2.0,midea/美的-WBL2531H,婴儿辅食,款式-很漂亮,348845.5
2286,2782.0,midea/美的, WBL2531H,2.0,midea/美的-WBL2531H,婴儿辅食,款式-款式,348845.5
2287,2782.0,midea/美的, WBL2531H,13.0,midea/美的-WBL2531H,婴儿辅食,款式-颜色,348845.5
2288,2782.0,midea/美的, WBL2531H,10.0,midea/美的-WBL2531H,婴儿辅食,物流-物流,348845.5
2289,2782.0,midea/美的, WBL2531H,1.0,midea/美的-WBL2531H,婴儿辅食,质量-刀头,348845.5
2290,2782.0,midea/美的, WBL2531H,4.0,midea/美的-WBL2531H,婴儿辅食,质量-噪音,348845.5
2291,2782.0,midea/美的, WBL2531H,29.0,midea/美的-WBL2531H,婴儿辅食,质量-声音,348845.5
2292,2782.0,midea/美的, WBL2531H,3.0,midea/美的-WBL2531H,婴儿辅食,质量-挺好,348845.5
2293,2782.0,midea/美的, WBL2531H,1.0,midea/美的-WBL2531H,婴儿辅食,质量-物美,348845.5
2294,2782.0,midea/美的, WBL2531H,12.0,midea/美的-WBL2531H,婴儿辅食,质量-质量,348845.5
2295,2782.0,midea/美的, WBL2531H,10.0,midea/美的-WBL2531H,婴儿辅食,适用人群-宝贝,348845.5
2296,2782.0,midea/美的, WBL2531H,2.0,midea/美的-WBL2531H,手持,价格-价格,348845.5
2297,2782.0,midea/美的, WBL2531H,6.0,midea/美的-WBL2531H,手持,价格-性价比,348845.5
2298,2782.0,midea/美的, WBL2531H,0.0,midea/美的-WBL2531H,手持,使用场景-家里,348845.5
2299,2782.0,midea/美的, WBL2531H,3.0,midea/美的-WBL2531H,手持,功能-功能,348845.5
2300,2782.0,midea/美的, WBL2531H,3.0,midea/美的-WBL2531H,手持,功能-果汁,348845.5
2301,2782.0,midea/美的, WBL2531H,4.0,midea/美的-WBL2531H,手持,功能-榨汁,348845.5
2302,2782.0,midea/美的, WBL2531H,1.0,midea/美的-WBL2531H,手持,功能-用途,348845.5
2303,2782.0,midea/美的, WBL2531H,-1.0,midea/美的-WBL2531H,手持,功能-转速,348845.5
2304,2782.0,midea/美的, WBL2531H,1.0,midea/美的-WBL2531H,手持,品牌-品牌,348845.5
2305,2782.0,midea/美的, WBL2531H,5.0,midea/美的-WBL2531H,手持,服务-包装,348845.5
2306,2782.0,midea/美的, WBL2531H,1.0,midea/美的-WBL2531H,手持,服务-售后服务,348845.5
2307,2782.0,midea/美的, WBL2531H,1.0,midea/美的-WBL2531H,手持,服务-好评,348845.5
2308,2782.0,midea/美的, WBL2531H,6.0,midea/美的-WBL2531H,手持,服务-客服,348845.5
2309,2782.0,midea/美的, WBL2531H,6.0,midea/美的-WBL2531H,手持,服务-态度,348845.5
2310,2782.0,midea/美的, WBL2531H,6.0,midea/美的-WBL2531H,手持,服务-服务态度,348845.5
2311,2782.0,midea/美的, WBL2531H,3.0,midea/美的-WBL2531H,手持,款式-外观,348845.5
2312,2782.0,midea/美的, WBL2531H,2.0,midea/美的-WBL2531H,手持,款式-很漂亮,348845.5
2313,2782.0,midea/美的, WBL2531H,2.0,midea/美的-WBL2531H,手持,款式-款式,348845.5
2314,2782.0,midea/美的, WBL2531H,13.0,midea/美的-WBL2531H,手持,款式-颜色,348845.5
2315,2782.0,midea/美的, WBL2531H,10.0,midea/美的-WBL2531H,手持,物流-物流,348845.5
2316,2782.0,midea/美的, WBL2531H,1.0,midea/美的-WBL2531H,手持,质量-刀头,348845.5
2317,2782.0,midea/美的, WBL2531H,4.0,midea/美的-WBL2531H,手持,质量-噪音,348845.5
2318,2782.0,midea/美的, WBL2531H,29.0,midea/美的-WBL2531H,手持,质量-声音,348845.5
2319,2782.0,midea/美的, WBL2531H,3.0,midea/美的-WBL2531H,手持,质量-挺好,348845.5
2320,2782.0,midea/美的, WBL2531H,1.0,midea/美的-WBL2531H,手持,质量-物美,348845.5
2321,2782.0,midea/美的, WBL2531H,12.0,midea/美的-WBL2531H,手持,质量-质量,348845.5
2322,2782.0,midea/美的, WBL2531H,10.0,midea/美的-WBL2531H,手持,适用人群-宝贝,348845.5
2323,79.0,midea/美的, WBL25B36,1.0,midea/美的-WBL25B36,婴儿辅食,品牌-牌子,8407.6
2324,79.0,midea/美的, WBL25B36,1.0,midea/美的-WBL25B36,婴儿辅食,质量-声音,8407.6
2325,364.0,midea/美的, 美的破壁机,1.0,midea/美的-美的破壁机,全自动,价格-价格,233676.0
2326,364.0,midea/美的, 美的破壁机,1.0,midea/美的-美的破壁机,全自动,功能-果汁,233676.0
2327,364.0,midea/美的, 美的破壁机,1.0,midea/美的-美的破壁机,全自动,质量-声音,233676.0
2328,364.0,midea/美的, 美的破壁机,1.0,midea/美的-美的破壁机,全自动,质量-挺好,233676.0
2329,364.0,midea/美的, 美的破壁机,-1.0,midea/美的-美的破壁机,全自动,质量-质量,233676.0
2330,364.0,midea/美的, 美的破壁机,1.0,midea/美的-美的破壁机,全自动,适用人群-宝贝,233676.0
2331,364.0,midea/美的, 美的破壁机,1.0,midea/美的-美的破壁机,全自动,适用人群-老人,233676.0
2332,364.0,midea/美的, 美的破壁机,1.0,midea/美的-美的破壁机,婴儿辅食,价格-价格,233676.0
2333,364.0,midea/美的, 美的破壁机,1.0,midea/美的-美的破壁机,婴儿辅食,功能-果汁,233676.0
2334,364.0,midea/美的, 美的破壁机,1.0,midea/美的-美的破壁机,婴儿辅食,质量-声音,233676.0
2335,364.0,midea/美的, 美的破壁机,1.0,midea/美的-美的破壁机,婴儿辅食,质量-挺好,233676.0
2336,364.0,midea/美的, 美的破壁机,-1.0,midea/美的-美的破壁机,婴儿辅食,质量-质量,233676.0
2337,364.0,midea/美的, 美的破壁机,1.0,midea/美的-美的破壁机,婴儿辅食,适用人群-宝贝,233676.0
2338,364.0,midea/美的, 美的破壁机,1.0,midea/美的-美的破壁机,婴儿辅食,适用人群-老人,233676.0
2339,261.0,milate/美莱特,MS-1,1.0,milate/美莱特-MS-1,全自动,服务-包装,51939.0
2340,261.0,milate/美莱特,MS-1,1.0,milate/美莱特-MS-1,全自动,服务-卖家,51939.0
2341,261.0,milate/美莱特,MS-1,1.0,milate/美莱特-MS-1,全自动,服务-售后服务,51939.0
2342,261.0,milate/美莱特,MS-1,2.0,milate/美莱特-MS-1,全自动,服务-服务态度,51939.0
2343,261.0,milate/美莱特,MS-1,1.0,milate/美莱特-MS-1,全自动,款式-很漂亮,51939.0
2344,261.0,milate/美莱特,MS-1,1.0,milate/美莱特-MS-1,全自动,物流-物流,51939.0
2345,261.0,milate/美莱特,MS-1,0.0,milate/美莱特-MS-1,全自动,质量-质量,51939.0
2346,261.0,milate/美莱特,MS-1,1.0,milate/美莱特-MS-1,全自动,适用人群-宝贝,51939.0
2347,261.0,milate/美莱特,MS-1,1.0,milate/美莱特-MS-1,小容量,服务-包装,51939.0
2348,261.0,milate/美莱特,MS-1,1.0,milate/美莱特-MS-1,小容量,服务-卖家,51939.0
2349,261.0,milate/美莱特,MS-1,1.0,milate/美莱特-MS-1,小容量,服务-售后服务,51939.0
2350,261.0,milate/美莱特,MS-1,2.0,milate/美莱特-MS-1,小容量,服务-服务态度,51939.0
2351,261.0,milate/美莱特,MS-1,1.0,milate/美莱特-MS-1,小容量,款式-很漂亮,51939.0
2352,261.0,milate/美莱特,MS-1,1.0,milate/美莱特-MS-1,小容量,物流-物流,51939.0
2353,261.0,milate/美莱特,MS-1,0.0,milate/美莱特-MS-1,小容量,质量-质量,51939.0
2354,261.0,milate/美莱特,MS-1,1.0,milate/美莱特-MS-1,小容量,适用人群-宝贝,51939.0
2355,27.0,minimei,MM-201,1.0,minimei-MM-201,婴儿辅食,价格-价格,2943.0
2356,27.0,minimei,MM-201,1.0,minimei-MM-201,婴儿辅食,款式-颜色,2943.0
2357,1.0,murenking/牧人王,H19,0.0,murenking/牧人王-H19,手持,,199.0
2358,408.0,nathome/北欧欧慕,NJB103SA,1.0,nathome/北欧欧慕-NJB103SA,婴儿辅食,价格-性价比,81222.0
2359,408.0,nathome/北欧欧慕,NJB103SA,1.0,nathome/北欧欧慕-NJB103SA,婴儿辅食,功能-功能,81222.0
2360,408.0,nathome/北欧欧慕,NJB103SA,1.0,nathome/北欧欧慕-NJB103SA,婴儿辅食,功能-绞肉,81222.0
2361,408.0,nathome/北欧欧慕,NJB103SA,5.0,nathome/北欧欧慕-NJB103SA,婴儿辅食,服务-包装,81222.0
2362,408.0,nathome/北欧欧慕,NJB103SA,1.0,nathome/北欧欧慕-NJB103SA,婴儿辅食,服务-客服,81222.0
2363,408.0,nathome/北欧欧慕,NJB103SA,1.0,nathome/北欧欧慕-NJB103SA,婴儿辅食,服务-态度,81222.0
2364,408.0,nathome/北欧欧慕,NJB103SA,3.0,nathome/北欧欧慕-NJB103SA,婴儿辅食,款式-外观,81222.0
2365,408.0,nathome/北欧欧慕,NJB103SA,2.0,nathome/北欧欧慕-NJB103SA,婴儿辅食,物流-物流,81222.0
2366,408.0,nathome/北欧欧慕,NJB103SA,1.0,nathome/北欧欧慕-NJB103SA,婴儿辅食,质量-声音,81222.0
2367,408.0,nathome/北欧欧慕,NJB103SA,1.0,nathome/北欧欧慕-NJB103SA,婴儿辅食,质量-挺好,81222.0
2368,408.0,nathome/北欧欧慕,NJB103SA,3.0,nathome/北欧欧慕-NJB103SA,婴儿辅食,质量-质量,81222.0
2369,408.0,nathome/北欧欧慕,NJB103SA,1.0,nathome/北欧欧慕-NJB103SA,婴儿辅食,适用人群-宝贝,81222.0
2370,408.0,nathome/北欧欧慕,NJB103SA,1.0,nathome/北欧欧慕-NJB103SA,手持,价格-性价比,81222.0
2371,408.0,nathome/北欧欧慕,NJB103SA,1.0,nathome/北欧欧慕-NJB103SA,手持,功能-功能,81222.0
2372,408.0,nathome/北欧欧慕,NJB103SA,1.0,nathome/北欧欧慕-NJB103SA,手持,功能-绞肉,81222.0
2373,408.0,nathome/北欧欧慕,NJB103SA,5.0,nathome/北欧欧慕-NJB103SA,手持,服务-包装,81222.0
2374,408.0,nathome/北欧欧慕,NJB103SA,1.0,nathome/北欧欧慕-NJB103SA,手持,服务-客服,81222.0
2375,408.0,nathome/北欧欧慕,NJB103SA,1.0,nathome/北欧欧慕-NJB103SA,手持,服务-态度,81222.0
2376,408.0,nathome/北欧欧慕,NJB103SA,3.0,nathome/北欧欧慕-NJB103SA,手持,款式-外观,81222.0
2377,408.0,nathome/北欧欧慕,NJB103SA,2.0,nathome/北欧欧慕-NJB103SA,手持,物流-物流,81222.0
2378,408.0,nathome/北欧欧慕,NJB103SA,1.0,nathome/北欧欧慕-NJB103SA,手持,质量-声音,81222.0
2379,408.0,nathome/北欧欧慕,NJB103SA,1.0,nathome/北欧欧慕-NJB103SA,手持,质量-挺好,81222.0
2380,408.0,nathome/北欧欧慕,NJB103SA,3.0,nathome/北欧欧慕-NJB103SA,手持,质量-质量,81222.0
2381,408.0,nathome/北欧欧慕,NJB103SA,1.0,nathome/北欧欧慕-NJB103SA,手持,适用人群-宝贝,81222.0
2382,4.0,panasonic/松下, MK-GB1,1.0,panasonic/松下-MK-GB1,手持,质量-噪音,1226.0
2383,73.0,panasonic/松下, MK-GH1,1.0,panasonic/松下-MK-GH1,全自动,服务-包装,14527.0
2384,73.0,panasonic/松下, MK-GH1,1.0,panasonic/松下-MK-GH1,小容量,服务-包装,14527.0
2385,73.0,panasonic/松下, MK-GH1,1.0,panasonic/松下-MK-GH1,手持,服务-包装,14527.0
2386,133.0,panasonic/松下, MX-GS1,-1.0,panasonic/松下-MX-GS1,婴儿辅食,服务-态度,26475.0
2387,133.0,panasonic/松下, MX-GS1,-1.0,panasonic/松下-MX-GS1,手持,服务-态度,26475.0
2388,20.0,panasonic/松下, MX-S401,1.0,panasonic/松下-MX-S401,婴儿辅食,质量-质量,15980.0
2389,20.0,panasonic/松下, MX-S401,1.0,panasonic/松下-MX-S401,手持,质量-质量,15980.0
2390,149.0,panasonic/松下, MX-GX1061,1.0,panasonic/松下-MX-GX1061,婴儿辅食,价格-价格,44551.0
2391,149.0,panasonic/松下, MX-GX1061,1.0,panasonic/松下-MX-GX1061,婴儿辅食,服务-包装,44551.0
2392,149.0,panasonic/松下, MX-GX1061,2.0,panasonic/松下-MX-GX1061,婴儿辅食,服务-客服,44551.0
2393,149.0,panasonic/松下, MX-GX1061,0.0,panasonic/松下-MX-GX1061,婴儿辅食,质量-噪音,44551.0
2394,149.0,panasonic/松下, MX-GX1061,1.0,panasonic/松下-MX-GX1061,婴儿辅食,质量-声音,44551.0
2395,149.0,panasonic/松下, MX-GX1061,4.0,panasonic/松下-MX-GX1061,婴儿辅食,质量-质量,44551.0
2396,5.0,panasonic/松下, MX-PSC101G1,0.0,panasonic/松下-MX-PSC101G1,全自动,,2490.0
2397,5.0,panasonic/松下, MX-PSC101G1,0.0,panasonic/松下-MX-PSC101G1,婴儿辅食,,2490.0
2398,541.0,panasonic/松下, MX-SS40,-1.0,panasonic/松下-MX-SS40,婴儿辅食,价格-价位,269959.0
2399,541.0,panasonic/松下, MX-SS40,4.0,panasonic/松下-MX-SS40,婴儿辅食,价格-价格,269959.0
2400,541.0,panasonic/松下, MX-SS40,5.0,panasonic/松下-MX-SS40,婴儿辅食,价格-性价比,269959.0
2401,541.0,panasonic/松下, MX-SS40,21.0,panasonic/松下-MX-SS40,婴儿辅食,功能-功能,269959.0
2402,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,婴儿辅食,功能-很给力,269959.0
2403,541.0,panasonic/松下, MX-SS40,3.0,panasonic/松下-MX-SS40,婴儿辅食,功能-果汁,269959.0
2404,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,婴儿辅食,功能-果汁机,269959.0
2405,541.0,panasonic/松下, MX-SS40,-1.0,panasonic/松下-MX-SS40,婴儿辅食,功能-榨汁机,269959.0
2406,541.0,panasonic/松下, MX-SS40,2.0,panasonic/松下-MX-SS40,婴儿辅食,功能-用途,269959.0
2407,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,婴儿辅食,功能-绞肉,269959.0
2408,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,婴儿辅食,功能-蔬菜,269959.0
2409,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,婴儿辅食,功能-蔬菜泥,269959.0
2410,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,婴儿辅食,功能-豆浆,269959.0
2411,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,婴儿辅食,功能-辅食,269959.0
2412,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,婴儿辅食,功能-速度快,269959.0
2413,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,婴儿辅食,品牌-品牌,269959.0
2414,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,婴儿辅食,品牌-大品牌,269959.0
2415,541.0,panasonic/松下, MX-SS40,6.0,panasonic/松下-MX-SS40,婴儿辅食,品牌-松下,269959.0
2416,541.0,panasonic/松下, MX-SS40,14.0,panasonic/松下-MX-SS40,婴儿辅食,服务-包装,269959.0
2417,541.0,panasonic/松下, MX-SS40,2.0,panasonic/松下-MX-SS40,婴儿辅食,服务-卖家,269959.0
2418,541.0,panasonic/松下, MX-SS40,3.0,panasonic/松下-MX-SS40,婴儿辅食,服务-外包装,269959.0
2419,541.0,panasonic/松下, MX-SS40,5.0,panasonic/松下-MX-SS40,婴儿辅食,服务-客服,269959.0
2420,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,婴儿辅食,服务-店家,269959.0
2421,541.0,panasonic/松下, MX-SS40,4.0,panasonic/松下-MX-SS40,婴儿辅食,服务-态度,269959.0
2422,541.0,panasonic/松下, MX-SS40,4.0,panasonic/松下-MX-SS40,婴儿辅食,服务-服务态度,269959.0
2423,541.0,panasonic/松下, MX-SS40,2.0,panasonic/松下-MX-SS40,婴儿辅食,服务-果泥,269959.0
2424,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,婴儿辅食,服务-说明书,269959.0
2425,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,婴儿辅食,款式-外形,269959.0
2426,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,婴儿辅食,款式-外表,269959.0
2427,541.0,panasonic/松下, MX-SS40,3.0,panasonic/松下-MX-SS40,婴儿辅食,款式-外观,269959.0
2428,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,婴儿辅食,款式-大小,269959.0
2429,541.0,panasonic/松下, MX-SS40,4.0,panasonic/松下-MX-SS40,婴儿辅食,款式-手感,269959.0
2430,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,婴儿辅食,款式-样式,269959.0
2431,541.0,panasonic/松下, MX-SS40,12.0,panasonic/松下-MX-SS40,婴儿辅食,物流-物流,269959.0
2432,541.0,panasonic/松下, MX-SS40,2.0,panasonic/松下-MX-SS40,婴儿辅食,质量-刀头,269959.0
2433,541.0,panasonic/松下, MX-SS40,-1.0,panasonic/松下-MX-SS40,婴儿辅食,质量-噪音,269959.0
2434,541.0,panasonic/松下, MX-SS40,-10.0,panasonic/松下-MX-SS40,婴儿辅食,质量-声音,269959.0
2435,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,婴儿辅食,质量-实物,269959.0
2436,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,婴儿辅食,质量-实用性,269959.0
2437,541.0,panasonic/松下, MX-SS40,23.0,panasonic/松下-MX-SS40,婴儿辅食,质量-质量,269959.0
2438,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,婴儿辅食,适用人群-妈妈,269959.0
2439,541.0,panasonic/松下, MX-SS40,4.0,panasonic/松下-MX-SS40,婴儿辅食,适用人群-宝贝,269959.0
2440,541.0,panasonic/松下, MX-SS40,-1.0,panasonic/松下-MX-SS40,手持,价格-价位,269959.0
2441,541.0,panasonic/松下, MX-SS40,4.0,panasonic/松下-MX-SS40,手持,价格-价格,269959.0
2442,541.0,panasonic/松下, MX-SS40,5.0,panasonic/松下-MX-SS40,手持,价格-性价比,269959.0
2443,541.0,panasonic/松下, MX-SS40,21.0,panasonic/松下-MX-SS40,手持,功能-功能,269959.0
2444,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,手持,功能-很给力,269959.0
2445,541.0,panasonic/松下, MX-SS40,3.0,panasonic/松下-MX-SS40,手持,功能-果汁,269959.0
2446,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,手持,功能-果汁机,269959.0
2447,541.0,panasonic/松下, MX-SS40,-1.0,panasonic/松下-MX-SS40,手持,功能-榨汁机,269959.0
2448,541.0,panasonic/松下, MX-SS40,2.0,panasonic/松下-MX-SS40,手持,功能-用途,269959.0
2449,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,手持,功能-绞肉,269959.0
2450,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,手持,功能-蔬菜,269959.0
2451,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,手持,功能-蔬菜泥,269959.0
2452,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,手持,功能-豆浆,269959.0
2453,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,手持,功能-辅食,269959.0
2454,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,手持,功能-速度快,269959.0
2455,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,手持,品牌-品牌,269959.0
2456,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,手持,品牌-大品牌,269959.0
2457,541.0,panasonic/松下, MX-SS40,6.0,panasonic/松下-MX-SS40,手持,品牌-松下,269959.0
2458,541.0,panasonic/松下, MX-SS40,14.0,panasonic/松下-MX-SS40,手持,服务-包装,269959.0
2459,541.0,panasonic/松下, MX-SS40,2.0,panasonic/松下-MX-SS40,手持,服务-卖家,269959.0
2460,541.0,panasonic/松下, MX-SS40,3.0,panasonic/松下-MX-SS40,手持,服务-外包装,269959.0
2461,541.0,panasonic/松下, MX-SS40,5.0,panasonic/松下-MX-SS40,手持,服务-客服,269959.0
2462,541.0,panasonic/松下, MX-SS40,1.0,panasonic/松下-MX-SS40,手持,服务-店家,269959.0
2463,541.0,panasonic/松下, MX-SS40,4.0,panasonic/松下-MX-SS40,手持,服务-态度,269959.0
2464,541.0,panasonic/松下, MX-SS40,4.0,panasonic/松下-MX-SS40,手持,服务-服务态度,269959.0
